epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
22000,0.00010094212234795123,4.321291958957753e-05,1.8311792230825983e-06,5.4023527320614e-06,3.7913342613431245e-05,13.588020002028314,10.0,0.001
23000,0.00016980812896824822,2.952841618505461e-05,6.96285404046477e-07,1.2264892382055945e-05,3.0999723272729976e-05,5.545457312378884,10.0,0.001
24000,3.0449913573043613e-05,2.7592675927235294e-05,5.520616303587827e-07,2.1312597185897312e-07,2.3725503057042424e-05,1.7650395500246072,10.0,0.001
25000,7.204132629818354e-05,5.9117003686752994e-05,2.1490039602731004e-06,5.220256001459394e-07,4.357319004301983e-05,2.1464371764158785,10.0,0.001
26000,3.879016222048223e-05,2.9918659327643803e-05,8.028378029486157e-07,2.686766277464775e-07,3.080450885290499e-05,8.234585356831012,10.0,0.001
27000,2.9038096625618936e-05,2.5039683249862417e-05,1.145433362502536e-06,2.542429245135561e-07,2.5224030278958155e-05,0.49887273104824825,10.0,0.001
28000,3.236296014725909e-05,1.7851740704270165e-05,3.8870528677962426e-07,1.4256487785774921e-06,2.039251108740081e-05,0.49722480736941044,10.0,0.001
29000,3.655403148220705e-05,2.1900183490182396e-05,4.6423987284811767e-07,1.3835194197478424e-06,1.8137184427426723e-05,6.7882544205318425,10.0,0.001
30000,4.22533778686629e-05,1.815488058617628e-05,1.3670832796833227e-06,2.312726958355492e-06,1.720435843120556e-05,0.5858516524813768,10.0,0.001
31000,1.5563343709579004e-05,1.3733152271431796e-05,2.5599335520208893e-07,8.798594486864456e-08,1.4331432996686417e-05,3.0302398813907137,10.0,0.001
32000,4.027393493657475e-05,1.1711749560355733e-05,3.28809598659889e-07,2.8003958158273005e-06,1.2542595844056277e-05,1.4769684484554169,10.0,0.001
33000,4.661839179662818e-05,3.321828727111765e-05,5.702074475009947e-07,1.1057689560086108e-06,2.4595396064604437e-05,4.573315689971303,10.0,0.001
34000,1.7181624369621506e-05,1.322898461647196e-05,2.27739661440986e-07,2.998476503964839e-07,1.4412758057674562e-05,22.419765729346054,10.0,0.001
35000,1.387202030140717e-05,1.1997175250869566e-05,1.7236634325977203e-07,1.1054068528386301e-07,1.1723691306263137e-05,7.031789570122481,10.0,0.001
36000,3.840456599620464e-05,1.0586704634420333e-05,2.746734717908524e-07,2.7617128598103093e-06,1.0840474778579894e-05,3.14055477169425,9.97302937022172,0.001
37000,1.4143756845750729e-05,1.1691738456475785e-05,1.7622695679321846e-07,1.9863087018051826e-07,1.0457695541654005e-05,1.084421441397714,10.0,0.001
38000,1.1148111771472403e-05,8.702459130402496e-06,1.1457337235802107e-07,2.2969580428793625e-07,1.000359526322383e-05,2.3572605441028616,10.0,0.001
39000,1.2373619902949253e-05,9.140273289675045e-06,3.040120721052814e-07,2.950673512157254e-07,1.0078992488479512e-05,5.815347658935152,10.0,0.001
40000,9.051790041860673e-05,7.502081418276779e-06,2.957983720894206e-07,8.072985267728715e-06,1.0083859343454274e-05,2.723891913594312,10.0,0.001
41000,1.0813291264533035e-05,7.5148760742919156e-06,4.869933998130872e-07,1.1057745078084879e-07,1.0305211592998904e-05,2.394709749117895,10.0,0.001
42000,1.1815108581904538e-05,6.692074710633823e-06,3.8645293417408573e-07,3.8190399947316886e-07,8.768522423079231e-06,2.6946452942596832,10.0,0.001
43000,1.6559130331687566e-05,6.951123467111222e-06,1.0338187519020559e-07,9.313179225635346e-07,8.708557487435303e-06,1.2924886703818899,10.0,0.001
44000,2.71918884954746e-05,6.0724345750427974e-06,1.2844071732994843e-07,1.8838337569801396e-06,7.953409714886899e-06,16.402939621267222,9.999999999999815,0.001
45000,4.388144672820097e-05,1.0559680549494942e-05,2.7856142158374298e-06,7.445379590852728e-07,7.959190572971247e-06,6.075017201548416,10.0,0.001
46000,8.541463018787374e-06,4.881671964382472e-06,5.165885386032873e-07,1.841255490655649e-07,7.655039312342288e-06,4.876908502325456,10.0,0.001
47000,1.3488675637240894e-05,5.426518229148784e-06,2.811119689945857e-07,7.375701020831715e-07,7.599751083862837e-06,1.8515606013089514,10.0,0.001
48000,6.741837005417272e-06,4.1997512762139096e-06,9.358581953402961e-08,2.3804484543661195e-07,7.581176646633645e-06,2.12695107143838,10.0,0.001
49000,2.273101914697492e-05,5.67872334879554e-06,5.992815137323612e-07,1.5751308391091083e-06,7.028381971190333e-06,31.233447751156703,10.0,0.001
50000,6.42706713012325e-05,5.551668788396531e-06,1.509135043673272e-06,4.978778684157448e-06,7.228995073893303e-06,2.7681768616704385,10.0,0.001
51000,2.0807415430516308e-05,3.2388211567843338e-06,1.686064050280945e-07,1.6941531932267416e-06,7.766941157321817e-06,2.171036961684209,10.0,0.001
52000,1.9018322046213803e-05,3.2608211630772494e-06,9.966896674572209e-08,1.5024059192117589e-06,6.946715166130603e-06,10.33127524332357,10.0,0.001
53000,5.011768633408571e-06,2.7477386827329985e-06,4.677845326976736e-08,2.1300093055039264e-07,6.503685436027651e-06,2.8400906131206693,10.0,0.001
54000,5.696783090446534e-06,2.720720004785707e-06,4.492323278510645e-08,2.5187527052201e-07,6.096436603236201e-06,19.73792587617273,10.0,0.001
55000,3.6630714431698436e-06,2.335373470874564e-06,3.3407885396418854e-08,1.2840955148871518e-07,5.837186313701465e-06,1.4312893736775312,10.0,0.001
56000,6.0249403721485925e-06,2.294605716187599e-06,1.7796052564620656e-07,3.2691434591723646e-07,5.424627833550904e-06,3.274759052256403,10.0,0.001
57000,8.00070723939586e-06,2.272583977004006e-06,6.271058479011204e-08,5.469026620507899e-07,5.136261446170877e-06,6.385699779350253,10.0,0.001
58000,3.824185254023052e-06,2.179373840506439e-06,3.764600051678342e-08,1.4508378679475534e-07,5.1771154821205895e-06,11.603495274617842,10.0,0.001
59000,1.7127793683003285e-05,1.9921662560279544e-06,6.210458329416819e-08,1.5030227134592254e-06,4.982152570252218e-06,4.229542624883188,10.0,0.001
60000,2.980941796889005e-05,2.544633564719515e-06,3.678160279339336e-07,2.667375646454423e-06,4.800691337429976e-06,3.0249941918139767,10.0,0.001
61000,5.045779113062211e-06,2.0311774149280255e-06,4.7523917937077067e-07,1.7174421847357835e-07,4.639068672664129e-06,0.8250456638581415,10.0,0.001
62000,2.662928702326429e-06,1.8639396829992996e-06,2.3549189134609555e-08,7.531768073386132e-08,4.40074215089495e-06,90.17585093737584,10.0,0.001
63000,2.223947484113851e-06,1.3209944248088259e-06,2.0407952586364213e-08,8.489616157338697e-08,4.389279210790562e-06,1.1676871401960418,10.0,0.001
64000,2.4444949357827965e-06,1.3961796615269105e-06,2.745096556979067e-08,9.975119728784268e-08,4.07541694753546e-06,3.6808250296017273,10.0,0.001
65000,2.2731392044302684e-06,1.3345182492719333e-06,6.518953381281261e-08,7.504377348347381e-08,4.26797322691055e-06,3.1236622713296764,10.0,0.001
66000,2.368529843791923e-06,1.3206675902692166e-06,3.984744093555472e-08,9.660571825149771e-08,3.8628506448897395e-06,1.7323683191128354,10.0,0.001
67000,3.6489991770976286e-06,1.3519737682685053e-06,2.5145802988679503e-08,1.819280786844955e-07,3.822810747701303e-06,3.109150306960507,10.0,0.001
68000,2.516728773383168e-06,1.40918429410624e-06,3.227361174902439e-08,1.0094123797228494e-07,3.806814882345317e-06,4.129036755480666,10.0,0.001
69000,3.139748478474234e-06,1.4000532791526379e-06,6.867536979459357e-08,1.5663064266689722e-07,3.622185130015393e-06,3.908718193673004,10.0,0.001
70000,8.450971681019102e-06,1.3810708892065765e-06,2.648535515103214e-08,6.969753689204276e-07,3.5999054009695822e-06,6.061081811258595,10.0,0.001
71000,2.2840106352921156e-06,1.0077117823314936e-06,2.4569262557921148e-08,1.2330577547388922e-07,3.531907611735203e-06,4.917781446385486,10.0,0.001
72000,2.2820585565009265e-06,1.048840917557106e-06,1.909230503084403e-08,8.720834574017604e-08,3.4095746002421393e-06,3.617999263568772,10.0,0.001
73000,6.1956808712735954e-06,1.3056828673531643e-06,1.295777280872947e-07,3.456166478600985e-07,3.349297185749884e-06,5.087934257465754,10.0,0.001
74000,8.57357678499492e-06,1.087415498517786e-06,1.8934408952899093e-08,7.343553978019901e-07,3.352125994959213e-06,6.418272649102806,10.0,0.001
75000,6.086531437030267e-06,1.1433964572798225e-06,1.2239587739218878e-07,1.7490114902010305e-07,3.330143077931022e-06,5.392115556850034,10.0,0.001
76000,3.7118150468689774e-06,1.3804486005539245e-06,6.202317254981973e-07,8.022905850710502e-08,3.1968746843753693e-06,1.2359141297001386,10.0,0.001
77000,4.804892899974325e-06,8.927911162788887e-07,2.309302206935439e-08,2.568810836851775e-07,3.0712854744971336e-06,8.186555034297214,10.0,0.001
78000,1.6566813253453096e-06,1.0284489242222146e-06,1.503147032851811e-08,5.608293618491201e-08,2.994907023743114e-06,2.0564067269143607,10.0,0.001
79000,2.1528412491029657e-06,9.460634430792232e-07,2.191181221177011e-08,8.681102846985499e-08,2.9145483764147263e-06,5.656029311706742,10.0,0.001
80000,1.9024680634613614e-06,8.531865515639848e-07,1.7662504796367848e-08,9.760396656553775e-08,2.9251611279123257e-06,31.155067057060005,10.0,0.001
81000,9.29200131863227e-07,8.032902708764561e-07,6.121545515934122e-09,1.1658229494039275e-08,2.6721486631739588e-06,0.9588420555424646,10.0,0.001
82000,7.052432844717644e-07,5.59699277308987e-07,5.7015449136341675e-09,1.3060442475481657e-08,2.4760311091825387e-06,1.1375701210472924,10.0,0.001
83000,8.934110398188524e-07,6.534153917244588e-07,5.258655016142319e-09,1.7842363768025597e-08,2.266163720613456e-06,2.0402958377677085,10.0,0.0010000000089100001
84000,9.033741547817407e-07,6.291181737393943e-07,6.539540440752833e-09,2.5841628476930998e-08,2.2760061735225593e-06,1.3249467533397852,10.0,0.001
85000,7.514476976003113e-07,5.886388411525135e-07,1.4605015339442532e-08,1.3294108075272534e-08,2.1065172258493803e-06,14.88200074955813,10.0,0.001
86000,5.769663450133236e-07,4.795528905044029e-07,6.328944018896241e-09,9.363035189963405e-09,1.958872628831457e-06,0.25987509811545956,10.0,0.001
87000,1.0462086213744922e-06,4.505842952738741e-07,4.5332163618272446e-09,5.746359003821301e-08,1.960080552445546e-06,2.854991129841832,10.0,0.001
88000,7.605328059590373e-07,4.7458494198759625e-07,1.0773458564086745e-08,1.1060055453756343e-08,1.789578767533754e-06,16.20675071713352,10.0,0.001
89000,6.572361164189975e-07,4.939384025318002e-07,1.0072870178844131e-08,1.4866690800197086e-08,1.6836355163235149e-06,2.4060986936555104,10.0,0.001
