epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
90000,2.2926668312207314e-06,2.106380654872422e-06,7.536917294315603e-08,5.673164162821841e-09,1.5445425879533432e-07,1.996017396217226,5.0,0.0010000000000000002
91000,2.897057798051873e-06,2.5652003523952934e-06,1.547429835451938e-07,1.1713190475760721e-08,1.449597779534254e-07,2.2426039270693265,5.0,0.0010891
92000,2.59688802750822e-06,2.2887339890746763e-06,5.75092389915306e-08,1.8807051561992534e-08,1.0866119215072441e-07,4.870448194575989,5.0,0.0018910098018910977
93000,2.4255255095287845e-06,2.071643371296571e-06,7.339679153794235e-08,7.403963106031116e-09,1.1410463023048732e-07,2.7370571802063375,5.0,0.0010989010989108901
94000,2.63953347882037e-06,1.986113440346931e-06,1.3383941185781808e-07,5.713917669364303e-09,1.1419626114591457e-07,2.000174867138089,5.0,0.0018999189198991087
95000,2.4907211454750627e-06,2.3605686835342634e-06,6.288105988129337e-08,6.129374894152038e-09,1.3769113620245824e-07,4.274907532511174,5.0,0.001098019890198902
96000,2.2291008334772204e-06,1.958902225651723e-06,6.835902484204618e-08,6.197123130471638e-09,1.4076956812943254e-07,3.1197880785320464,5.0,0.09010000000900811
97000,1.97886064795191e-06,1.7694614048671471e-06,5.99683586249494e-08,1.0194112131827137e-08,1.3461395201676612e-07,4.190671669516509,5.0,0.09990100000009802
98000,2.2904216169860647e-06,2.0052138103239835e-06,5.988643320241501e-08,9.535682068817962e-09,1.3682655493393274e-07,2.5855235515821704,5.0,0.09901098901989021
99000,2.199061992163694e-06,1.8838245107388002e-06,5.881946736848786e-08,4.232946466262356e-09,1.1767661857836836e-07,4.1723136168137795,5.0,0.00100891008910098
100000,2.210978332241957e-06,2.0103493506763195e-06,5.6963457836864564e-08,5.476535678422068e-09,1.3673236132300653e-07,4.803895826176785,5.0,0.001
