epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
40000,1.998519642722311e-05,1.2559220878604343e-05,2.0906189147251777e-06,5.110012970738744e-07,1.315554351023497e-06,0.9265156152046946,9.946911613723666,0.00109890109810009
41000,1.9403427922494952e-05,1.0445793294277357e-05,3.332708823648122e-07,7.667800564396081e-07,1.047621454589425e-06,1.7042331069828696,7.529820293414633,0.09999901981089902
42000,1.2268665525959265e-05,1.0539399069974798e-05,2.349852203716248e-07,8.990918917787063e-08,1.3060579534337358e-06,4.504828218719792,10.0,0.09999999999108902
43000,1.5662770761515566e-05,9.707039182555677e-06,2.825877734607787e-07,2.500974125190548e-07,3.423955520146558e-06,3.0705463694639086,9.999999999999734,0.09901900890198903
44000,1.8887914309180115e-05,1.3966628062922252e-05,1.1268536802359383e-06,1.9897523372402552e-07,1.335210409815205e-06,2.244430332657628,10.0,0.0010891009008100001
45000,3.5652010442976884e-05,8.544414337638367e-06,5.322668159211232e-07,3.072668153772586e-06,1.844105628636962e-06,1.0076865145695448,6.1324403488183235,0.09010009801098912
46000,1.8921337721245755e-05,1.4708982392041436e-05,1.6541639368160976e-06,2.6000513768818256e-07,8.476242373477614e-07,1.3747316326495662,10.0,0.001
47000,1.3974038016313063e-05,1.07123906975786e-05,1.928864177121667e-07,8.917884247192827e-08,1.0317304264311326e-06,5.487246627333071,10.0,0.0018910089189109005
48000,1.6964095111351523e-05,7.551279165949341e-06,1.4911772169020484e-07,5.486153770329113e-07,9.790930322835966e-07,11.923980953467039,8.137573632956476,0.0010000980100008912
49000,1.1580307124645405e-05,8.846339188094474e-06,5.203809870826482e-07,2.0546811088225938e-07,4.4660292022693113e-07,4.81561500936174,10.0,0.01089991089910899
50000,0.0001088584589233747,9.580971005886468e-06,2.7049071042591465e-07,1.240627785125182e-05,3.906659132595946e-06,10.223638271114915,3.2403520166417015,0.09999108108910812
51000,9.626735406271418e-06,6.861705542873327e-06,1.5495945610984868e-07,1.3604985129222654e-07,1.0682332234288936e-06,2.7718023593437633,10.0,0.0910899999108911
52000,4.313282962372786e-05,1.0752530727884332e-05,2.7336710443058583e-06,2.93664102165146e-06,2.65580356960988e-06,0.850312008336092,9.995757022885684,0.09019801000000001
53000,7.445336989588822e-06,6.072427917237475e-06,5.847297720048099e-07,9.088540065529627e-08,7.71664859249633e-07,8.248012235964678,10.0,0.0010900899990198992
