epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
22000,0.00045160069734653607,0.00042948924732572275,9.987460780031882e-06,1.0545857718223358e-06,5.267384138436166e-06,1.4250129011915222,9.998941358462304,0.0999901098901892
23000,0.0004228076072230976,0.0003971095505629006,1.1072129391991906e-05,1.6184963722491152e-06,8.970602169455296e-06,1.4670338311819742,9.925683587478346,0.09999108999991002
24000,0.0004311837613403204,0.0003868182555594776,6.681286308466388e-06,6.375269728754776e-07,4.161779361998982e-06,2.4971214033687703,9.759828396253567,0.099108019810802
25000,0.00040979006014196193,0.0003581799477055526,6.1966271678473845e-06,6.660018675330994e-07,2.8023002902161055e-06,2.5496699993933154,9.862032047066783,0.09108991089109
26000,0.00044284465923626027,0.0003489359598753193,1.1421653999598474e-05,1.7771557738696782e-06,7.4403004160115065e-06,2.580599158429994,9.991293508822668,0.09109
27000,0.0004040915206243856,0.0003353983828042733,5.176197801681129e-06,5.531875271104224e-07,1.7751833607756153e-06,6.395402869810693,10.0,0.00100009000089109
28000,0.00036895625554126034,0.00031555593932833026,6.176436078105918e-06,7.677251939050911e-07,3.015573848336999e-06,4.984427590180498,9.981622735385137,0.0910809919899911
29000,0.0003570673806886409,0.00032327855542311546,5.219959583717459e-06,5.716791381980818e-07,1.986745688776169e-06,25.489060312713733,9.999960116387262,0.00999919810009
30000,0.0003236522999269579,0.0002898097072018847,9.090132396993325e-06,4.404448588056065e-07,2.8898123768171825e-06,3.1653738022137214,9.992169011476829,0.09991089999999991
31000,0.0002852522884828354,0.00027333179256340887,5.5005252544267695e-06,4.2579248636363577e-07,2.7071075777033806e-06,1.614085140565857,9.63555835237281,0.09999991089999911
32000,0.00029034131450107314,0.00027150274335970286,6.432784898646371e-06,3.6189606038663447e-07,1.4695269697015088e-06,6.1767936508683965,9.734567634948341,0.0019899999019899104
33000,0.00028501203485469315,0.00025884109173616554,6.397832642603601e-06,1.8511701925280389e-06,2.39300899895716e-06,1.2542224507436275,6.2615161738255924,0.099990199
34000,0.0006755155104148307,0.00024856766313330044,5.692111297330811e-06,4.1074391771538476e-05,2.3418660668805334e-06,6.045406093517297,4.136003270287661,0.001891090089109
35000,0.0002790666739962859,0.0002641299299721069,5.097168019020467e-06,2.900291270140514e-07,1.7012407700944698e-06,2.0324551317263184,10.0,0.09910810899108992
36000,0.00028032766690433127,0.000248412306739903,4.338501302369989e-06,2.2379116219233553e-07,1.383098746718703e-06,5.531675019708231,10.0,0.0901989999019009
37000,0.00029869316643909476,0.0002542549132246754,4.679943484090255e-06,3.058205900459161e-07,3.3037088089607852e-06,2.1533287434952717,9.99532201671824,0.09019008108991002
38000,0.0002517873299099873,0.00023068793606285687,1.192438478915019e-05,6.785944206443032e-07,9.729105421907751e-06,0.8960420168341169,9.96335646647181,0.099910008109
39000,0.00025471555808040776,0.00022959646454004889,3.9796659732231545e-06,2.2941448514276434e-07,1.2351240588849077e-06,24.29873579153359,10.0,0.00198010980198109
40000,0.0003661397379719095,0.00021726115891040193,8.699645431505177e-06,1.8712503032097205e-05,1.9776239169916543e-05,1.662776990396405,6.410481917114829,0.09910000089109
41000,0.00026059348831194187,0.0002324214007280611,4.019605457093775e-06,1.8381744865123744e-07,1.3433225168384776e-06,3.1698094005847555,10.0,0.09108901980198912
42000,0.0002295468263695733,0.00020994327050015917,5.227849943905079e-06,3.9228527065082165e-07,1.5708830551942807e-06,2.1420723502605457,7.414394237661503,0.09990190000900001
43000,0.00024108025670294787,0.0002288281850730935,3.8163272482815e-06,3.266254068487411e-07,1.0833987257811888e-06,9.544955065705047,9.997347084835766,0.010891089108999106
44000,0.00022645967558122693,0.00021571258288059097,3.770796146767112e-06,2.5701610290405965e-07,1.7489039253077834e-06,2.6898606868938453,8.317358999427963,0.099010900008011
45000,0.00022370048285849395,0.00020100866091008824,9.163560768886555e-06,6.414742855752224e-07,5.99964089157195e-06,2.8540473264943476,9.832091894727473,0.09991089100081091
46000,0.00021418017851322955,0.00020443605500441444,3.908056486255996e-06,1.6069178673868559e-07,2.417962231051554e-06,3.824700614452969,9.999996594193483,0.091080109810802
47000,0.0002227875964600307,0.00020334549986992647,3.4857072287701722e-06,2.0121069377408609e-07,1.561716480754701e-06,3.0413799677919684,9.999999999999998,0.09019891089910811
48000,0.00020321804634120165,0.00019233157821013544,3.556707757967983e-06,2.2128489870669522e-07,1.0304718626608576e-06,3.168036516551681,9.359660996060722,0.010810890198991088
49000,0.00021304666849468806,0.00018612363738376662,3.3368925062677377e-06,2.2767090242993763e-07,1.2040104900457391e-06,17.49222200002931,8.144790982186263,0.09999991089019891
50000,0.0001991435426081375,0.00018300823595095348,3.4110814361223444e-06,1.517455226126846e-07,9.23182207823078e-07,5.423724880483553,9.999870234433217,0.0019899100089999008
51000,0.00020676538691333183,0.0001813519814073787,3.167525120797916e-06,1.6805506173077523e-07,1.3712814463124261e-06,4.2376956415871305,10.0,0.09901098901989912
52000,0.0001909787302572384,0.00018012515355878743,3.6091497441830763e-06,1.7795495950611292e-07,1.1685536528054918e-06,4.333306339329767,10.0,0.099991089990199
53000,0.0001983888356239112,0.00019007438192504436,3.487282428149538e-06,1.8910453098599973e-07,9.500580907372888e-07,9.620822330308679,9.822093798278324,0.010008108999999998
54000,0.00021894375348531584,0.00018390267425606694,2.9909194262597096e-06,1.2419540501698443e-07,9.221340826453735e-07,8.140263663986625,9.999962644150692,0.09991089108999021
55000,0.00018768209617026462,0.0001758279172026697,3.2121571265641956e-06,1.2701001189172387e-07,1.4901111234887375e-06,1.7947204307929494,10.0,0.09108999999901991
56000,0.00019536597408358725,0.00017814026737955212,3.0845865782681904e-06,1.384875869001786e-07,1.785125993004222e-06,3.1289288654224667,9.999661498780084,0.0990198901900802
57000,0.00019392175139269216,0.0001755354511890701,3.145871007539556e-06,4.18306680627382e-07,8.195797957412039e-07,8.73241261937027,9.967459981979774,0.00198901989109
58000,0.00018005514410560512,0.00016822610604993646,4.077261340266307e-06,2.733327611692555e-07,1.4333015128381625e-06,1.897660936684594,10.0,0.09999901980109892
59000,0.00016994841819289314,0.00016110365892515506,2.9742608895781296e-06,1.0947345267361029e-07,8.951883389137226e-07,1.902119561078155,9.999999996934967,0.0019899999910890196
60000,0.00017772842076612332,0.00016857042997429387,2.87670590052939e-06,1.197165647159616e-07,1.3322774383203742e-06,3.5098538335488385,10.0,0.0910899108910899
61000,0.0001678400625164022,0.0001598092966009945,2.944818411951049e-06,1.0964707074180977e-07,1.0864925250131265e-06,4.048806019241106,10.0,0.0910008991089109
62000,0.0001728063071408758,0.00016198071188625003,2.7352059633640757e-06,1.5426542693243046e-07,7.161594468209592e-07,2.8521492065760645,9.389240991086199,0.010810899999991
63000,0.00016971253677987272,0.0001540851532372283,2.635679140822855e-06,1.231738646321016e-06,8.81407614562256e-07,3.7992052679479693,3.9536412326913037,0.09019801989108991
64000,0.0001763031636375306,0.00015862546500018088,2.8674445448234597e-06,2.2982007841219645e-07,9.90460866468792e-07,3.7486427096291317,8.69540688993737,0.09108108910891091
65000,0.0001805850282378446,0.00016265901322709949,3.959052921411725e-06,1.459499811322642e-07,9.376535238906781e-06,1.5823779105204805,10.0,0.09108910890198903
66000,0.00016558902684462204,0.00015500577958017174,3.0087868641485333e-06,4.246032459162349e-07,6.810205606966503e-07,4.707913317744666,9.99094542624049,0.009999198901989017
67000,0.00016565267363706938,0.00015755469593468379,2.601890322139905e-06,1.1612795434041154e-07,1.090185949188686e-06,2.923168701712021,9.837235711765272,0.09990109891089911
68000,0.00016113460812440557,0.00014918562715438341,2.680333529564062e-06,1.212904687256624e-07,8.554090119330789e-07,27.898862412402558,9.999959920668061,0.0019891081089999105
69000,0.00018838573229129648,0.00016447167511468092,2.4277004444178807e-06,1.4338593526160492e-07,1.079148583769367e-06,16.89803690250334,9.999457794984684,0.09999100081089109
70000,0.00015562801499936226,0.00014933371761090568,2.7128114538174245e-06,1.4107347927675936e-07,1.1293332403679996e-06,1.3227555780003204,10.0,0.0991089901891099
71000,0.00023089055336674732,0.00014965095342739577,2.4625100567395896e-06,1.0124559235638444e-07,1.0042061641854868e-06,19.951420364932776,10.0,0.099901891098109
72000,0.0001468038168994712,0.0001418934890435628,2.5857430188483717e-06,1.0906026036381673e-07,1.4050860717345439e-06,2.3665449797545812,10.0,0.099910899108902
73000,0.00015862944457494335,0.0001489773581939619,2.4345544911045837e-06,1.865336280022589e-07,7.328464579278782e-07,9.003189021701791,9.999999999999996,0.090198999901892
74000,0.0001601001901593584,0.00014681199832211101,2.3181768826442523e-06,1.0430322553410676e-07,7.477122498131852e-07,3.7698361378408785,9.999983879112532,0.09108999108108992
75000,0.0001612102907948675,0.000150918371762097,2.253705708992179e-06,1.2905547561079256e-07,7.934919345027008e-07,65.90686211907598,10.0,0.001009008901098109
76000,0.0001552802347657818,0.00014375808918271854,2.7757366523933646e-06,1.3616618943208498e-07,3.9075383047416895e-06,2.435252544220551,10.0,0.0991089991089911
77000,0.0001711232495580183,0.00014468163286629476,2.292485154626183e-06,5.92207840103513e-07,1.1194199076007403e-06,4.134457833072501,6.034163477571661,0.09909919810899903
78000,0.00015716788827331387,0.0001495719328851143,2.190519560595091e-06,1.1562763726771199e-07,7.322684173366838e-07,3.8775068460546223,10.0,0.010899901989018919
79000,0.00016786635107268706,0.00013669457075650586,2.3375592735514284e-06,1.0986502501473309e-07,7.667304140284588e-07,5.660313210606647,10.0,0.0019890198990189195
80000,0.0001557294332294169,0.0001381239362681538,2.17641236801454e-06,9.214283843020425e-08,8.175501037651258e-07,9.915547269991052,10.0,0.09999999100089912
81000,7.325267309018174e-05,6.817755844429566e-05,4.4568964271451294e-07,2.4396733873666516e-08,7.990923250361534e-07,3.895346243216676,10.0,0.010890100989991
82000,6.99126701312762e-05,6.865215139770341e-05,5.083453180293038e-07,2.0566778898007255e-08,8.504889363950285e-07,3.3644941334835723,10.0,0.09108991089999992
83000,8.641276843556218e-05,6.590892107172754e-05,4.612181025989502e-07,2.2581252142577413e-08,8.160391868714274e-07,9.016110875577539,10.0,0.09010989901098912
84000,6.251344633888126e-05,6.11971069348992e-05,7.295627860926945e-07,2.421226006212886e-08,1.4126075141929363e-06,1.3797442790303858,10.0,0.09999999108019891
85000,7.20026045103421e-05,6.806674804751371e-05,4.634762477649013e-07,4.615951953555264e-08,8.993696546189928e-07,4.199233111980763,10.0,0.0990108918919811
86000,7.118879982668266e-05,6.577137806572963e-05,4.459920370904021e-07,2.2908393233800498e-08,6.387662028323354e-07,5.08187083052442,10.0,0.01080991989019891
87000,7.00069965755072e-05,6.757947764307323e-05,5.008892530778492e-07,2.1035094860737464e-08,5.37408311564522e-07,3.1033760359959204,10.0,0.010008108999999108
88000,6.766136635674747e-05,6.629223918983693e-05,4.4513649897275305e-07,1.7998442491341815e-08,5.986100619700561e-07,6.233294702057174,10.0,0.09999999990100893
89000,6.424634218893281e-05,6.087756965102674e-05,4.1935304409402403e-07,2.297114008231996e-08,5.161060679381606e-07,23.620122846027506,10.0,0.0010891989910008992
90000,6.173638851615372e-05,5.9451331026830185e-05,4.6885364750851603e-07,2.2672062601570356e-08,4.270626231291373e-07,5.052576694813208,10.0,0.0910899901980101
91000,6.078056360012062e-05,5.899805954500115e-05,4.2005579165510677e-07,1.936822881821413e-08,5.385929137804302e-07,3.867766199949063,10.0,0.001009801989901891
92000,6.203901935278139e-05,5.8610341520261415e-05,3.8305185279231263e-07,3.5918282172804424e-08,4.925863474379945e-07,3.871696562367599,10.0,0.0018910900899018908
93000,7.397896171511323e-05,6.272487359224087e-05,4.270923266444039e-07,1.852180879733968e-08,4.856581127360308e-07,7.916222600973726,10.0,0.0010098099991090001
94000,6.213373025906705e-05,5.863456480857342e-05,4.3102229173119887e-07,1.7881696093059225e-08,5.268571603879865e-07,31.674390430580242,10.0,0.09990198991081081
95000,6.624486401011612e-05,6.424664623861005e-05,5.535553219657716e-07,2.0050301858823756e-08,5.392061068681246e-07,1.927222259148379,10.0,0.09910899910000091
96000,6.509621942630074e-05,6.28946756113625e-05,4.100359510287128e-07,1.995112573896453e-08,4.3153797565942153e-07,2.6485031330044775,10.0,0.09018910989010001
97000,5.885799079750148e-05,5.761977936068293e-05,4.3026867677375545e-07,2.303831199452095e-08,5.327873518863001e-07,14.963939401345645,10.0,0.0018909999999999999
98000,6.177404359484106e-05,6.0761928467440406e-05,4.353570428563161e-07,1.6577875273730742e-08,4.953497112692219e-07,1.2050433991917313,10.0,0.0999010000891001
99000,5.8118109512662076e-05,5.671382999863865e-05,4.213140212509426e-07,1.4702537177115197e-08,4.0988477232644206e-07,4.433349371674383,10.0,0.010801891891981089
100000,6.724594986895054e-05,6.601787823228277e-05,4.0276286066723844e-07,2.3180412385160746e-08,4.15017455397709e-07,32.12341268934547,10.0,0.01089010090000891
