epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
28000,3.172217248039041e-05,1.775127958708339e-05,3.595745350358986e-06,5.124563104934461e-07,6.463078232900097e-06,3.836348971760715,10.0,0.09999910891089991
29000,0.0001026525019064541,6.319539867582116e-05,2.374269944236214e-06,1.0652912585015465e-06,4.840742309516578e-06,12.970556876040407,10.0,0.01089999990190089
30000,1.5534977573387756e-05,1.1852482832999075e-05,1.0550030049724793e-06,9.402425787475655e-08,1.3468996128165642e-06,1.9109181792812557,10.0,0.0999901981080199
31000,1.7272140245552754e-05,1.2177303807214356e-05,3.6450402825920075e-06,2.770263979237031e-07,3.1298051791744468e-06,3.4426992230790328,10.0,0.010000081089019801
32000,0.00017636827966992577,2.267977068591672e-05,2.493478283075526e-06,2.7987745880767528e-05,1.602716785097148e-05,4.653816337268269,9.506506658676665,0.09999108999108021
33000,1.4409577758323609e-05,8.805686282820521e-06,8.760635172147369e-07,1.0263878515366126e-07,5.7971139476795845e-06,2.116101677246798,10.0,0.0999910810810811
34000,2.0441876012427192e-05,1.3684676725844358e-05,5.479829269039435e-07,1.7079854529352133e-07,7.072267314858287e-07,3.568169930721603,10.0,0.0999910890109811
35000,1.5469129592818512e-05,8.652773219213927e-06,4.059368700067043e-07,1.1950653612837554e-07,7.063607732029984e-06,4.1686539386824055,10.0,0.0990198108108911
36000,1.0688888087745941e-05,6.450915685548956e-06,4.3713090765455043e-07,2.0016990480746097e-07,1.1927269180926233e-06,1.4697201782774925,10.0,0.09019801989991082
37000,7.57936162031672e-06,6.256672123692469e-06,3.2820826121906336e-07,8.403149235085124e-08,1.1652938667035499e-06,6.018641989048353,9.999999998794616,0.010899991089999998
38000,7.756720168797176e-06,5.799724657315428e-06,2.3415026018387397e-07,1.0707185693988364e-07,5.19817866981193e-07,7.202902346950696,10.0,0.09999019801008913
39000,7.793976992994642e-06,5.870101397427738e-06,2.845417149319125e-07,1.0156732258938391e-07,8.689568847518507e-07,3.521661556919947,10.0,0.0999999910899911
40000,6.9743120933472725e-06,5.040120023662202e-06,2.2650115652373996e-07,4.117602060418308e-08,5.542850068001105e-07,4.268592719510738,10.0,0.0019008108901989906
41000,7.140046052832067e-06,5.447026967268868e-06,3.04995480517345e-07,2.128590293747811e-08,3.066608894111568e-07,4.453907224214447,10.0,0.01089019890100989
42000,6.046554440214375e-06,4.2698098698451766e-06,3.494636483701301e-07,4.669536766405582e-08,6.228304515195353e-07,1.7936269815270947,10.0,0.09999999999999021
43000,7.062826104997009e-06,4.036998574995534e-06,3.6983772600950037e-07,6.954373558546787e-08,9.222978430025023e-07,6.577897967636814,10.0,0.09108108108109
44000,5.816768528567966e-06,4.087619845623546e-06,1.5327789024922079e-07,9.32708798834908e-08,2.0909708487151042e-07,5.387644226356358,9.99999821300375,0.0910810810801001
45000,1.4326224833130827e-05,7.510909805961265e-06,1.3540110709346653e-06,4.2619530500184786e-07,3.570388589732696e-06,1.0009987290399576,9.999999994061174,0.09999999108999912
46000,5.058685337379916e-06,4.050526686499068e-06,1.503660076860883e-07,3.0100906019311606e-08,3.590204582159117e-07,5.222037487344437,10.0,0.0019890198901981087
47000,9.70188211178719e-06,4.5211360206520184e-06,1.628518379984961e-06,6.010366674341942e-08,8.54862551015752e-07,1.1263492253893266,10.0,0.0910810801000009
48000,6.104873824511035e-06,3.7551214284952996e-06,4.0545233205463813e-07,5.851480321443777e-08,3.0965065450184008e-06,3.6608000570255212,9.99968546708567,0.09910899901981002
49000,4.644728405104874e-06,3.1528527993002112e-06,2.2904438243035362e-07,5.6411973304537703e-08,2.692716778695131e-07,1.2262901504638766,10.0,0.0999108018910901
50000,1.1001867181888296e-05,3.2978064553256607e-06,8.568124558714715e-07,8.989703349220277e-08,9.202288953644092e-07,2.9262378187739366,10.0,0.09991089019899912
51000,5.447538345444549e-06,4.074824261495256e-06,2.1018435798071219e-07,7.926121705818642e-08,3.3578080602381965e-06,10.208393364436883,10.0,0.0010989019801989108
52000,4.391623778177035e-06,2.6182479262092855e-06,2.2924330345397527e-07,5.12858032445939e-08,2.7295295374258615e-07,11.097982761398812,10.0,0.010899999999108108
53000,3.0895289355354623e-06,2.456395024502829e-06,1.1062691528747333e-07,2.303012419597568e-08,1.2664067019511544e-07,3.724113042485993,10.0,0.01081089999991081
54000,5.119582443176278e-06,3.229128911865766e-06,2.0961175752548355e-07,8.943101518109978e-08,5.318528904202194e-06,3.373828415501496,10.0,0.09991089108910892
55000,2.759079252044516e-06,2.207287013502841e-06,9.58322242193527e-08,1.9481240183835893e-08,1.063091377716669e-07,2.2071799136107693,10.0,0.0108901981089108
56000,2.3234778134037727e-06,1.8609989087643118e-06,1.4695854296760017e-07,1.9154537252899848e-08,3.1995285059816653e-07,14.237426813904479,10.0,0.00991000008910089
57000,3.6094649598641985e-06,2.5717760232793926e-06,1.1363013000735681e-07,4.826352564946548e-08,1.402147756841537e-07,5.569479894497203,10.0,0.0999108108108011
58000,3.821342683449144e-06,2.1758377193215707e-06,1.4123720129924406e-07,1.2506982734862447e-07,3.1014103341571e-07,8.021710581771297,10.0,0.0019891080109810007
59000,1.963150585925494e-06,1.5516400238073305e-06,8.289781863017647e-08,2.294470265861976e-08,1.2437685121476999e-07,6.451698163354938,10.0,0.010810801891891089
60000,3.770486207948836e-06,2.386873833731033e-06,1.6752938020991125e-07,1.0551168980145382e-07,7.387924870982099e-07,1.2688419526128585,10.0,0.09999991089991081
61000,1.3696008797931778e-06,1.1610439305215996e-06,7.994919066689667e-08,1.0119669603931731e-08,2.0511301138444952e-07,2.4547497250377663,10.0,0.099108910890199
62000,1.667476963662973e-06,1.3790563771719112e-06,8.46935428415222e-08,1.4929483411953924e-08,4.600723407279707e-07,1.360966069124478,10.0,0.0991089991080199
63000,2.411437672934407e-06,1.6948729526502149e-06,1.7700067629637566e-07,6.076244422860795e-08,9.980889302456193e-08,1.6562787750239423,9.999999999332752,0.0010009801891009804
64000,1.4882328930470897e-06,1.1756005795737461e-06,7.519384485258691e-08,1.3392760592668966e-08,6.006324543860499e-08,2.2320418816288017,10.0,0.0018910000981080108
65000,1.7568437387708655e-06,1.3545151096183033e-06,5.248017842357854e-08,1.3906432067400103e-08,7.023631511463233e-08,7.793523894596798,10.0,0.0108108999108108
66000,2.050400004110308e-06,1.3724403045040937e-06,9.760273243792839e-08,3.715138188619767e-08,1.0926768018384572e-07,3.811385070570938,10.0,0.01080100980109
67000,1.58457986812993e-06,1.16754959018301e-06,6.410113233171371e-08,2.2815624828044847e-08,4.656497365414432e-07,3.467457628201183,10.0,0.09910801009801892
68000,7.66931564108775e-06,1.5652168531803754e-06,6.528278074100388e-08,5.391164621922918e-07,1.1562106513101245e-07,4.195338548957653,6.705690411940568,0.09999108910809912
69000,1.411777913498324e-06,9.935269140261897e-07,4.1718619561496035e-08,1.909570524589001e-08,6.495828047687999e-08,3.2996168248286946,10.0,0.09108108999108021
70000,1.5221841586906695e-06,1.1033976437281706e-06,6.673246118173984e-08,2.617149640138103e-08,2.0078135104728403e-07,4.526473071120053,10.0,0.09999999991089109
71000,1.4251146491856281e-06,1.0061144072892425e-06,7.010618542830111e-08,2.659345130712672e-08,1.1591155638859373e-07,1.3540313008993774,10.0,0.09108999901090002
72000,1.57974764010727e-06,1.0890914319205e-06,5.5151738858866135e-08,1.3061083131813605e-08,1.8004270977860899e-07,2.628271212699496,9.999999999999998,0.09019891089108913
73000,1.302721750273204e-06,1.035844543083383e-06,3.700430374443708e-08,1.4029044673886729e-08,5.312074461005373e-07,6.96295860096734,10.0,0.09910890198010981
74000,4.4786925235468064e-06,2.0479224631971314e-06,4.923171663869396e-07,8.979411243975342e-08,8.078866840666807e-07,2.4883405737650737,9.999999967925342,0.09108999999109
75000,1.6287187835064527e-06,8.962396566675462e-07,3.9223527826559253e-08,1.56957039179639e-08,1.2599737420105822e-07,7.4255054942882275,10.0,0.09999999999991081
76000,1.0111670691296325e-06,8.075373889479698e-07,5.837334006763115e-08,1.550620059356558e-08,2.486831858226953e-08,1.2457996131982987,10.0,0.01089010980198011
77000,1.4096042257606993e-06,1.016200826734117e-06,4.213222884510588e-08,2.042744010085498e-08,2.517789000699763e-08,2.1174692535638022,9.999970187300995,0.0018910089100891009
78000,1.4381064324309688e-06,9.989143952967113e-07,3.269577203938753e-08,8.098004344680787e-09,3.68382693279758e-08,5.718850840996298,10.0,0.01081080198010989
79000,1.150643007273803e-06,8.383983338929983e-07,4.246487954402412e-08,1.5237386815080502e-08,9.461684456741236e-08,8.523972484209976,10.0,0.010891089019801096
80000,1.1151573964049798e-06,8.653427434902463e-07,3.744143488268502e-08,1.1533749463133054e-08,5.227537293606799e-08,2.083053953721571,10.0,0.0010980198010981002
81000,5.392922988065454e-07,4.5766287726610407e-07,1.6628650034693845e-08,2.1920328332640505e-09,3.796087749012492e-08,1.9471879621200159,10.0,0.09999108999100091
82000,6.481508695229614e-07,5.76756102282882e-07,1.8765119894932466e-08,3.524430175408823e-09,3.463474655026299e-08,2.447289427226431,10.0,0.09999999019801001
83000,6.165810133180694e-07,4.6368394052550065e-07,1.446380513423845e-08,3.379907946426603e-09,8.524428086251708e-08,3.583030649767954,10.0,0.09010980190081092
84000,6.775016539388322e-07,5.469626514064156e-07,3.2851336591079346e-08,2.931138595927712e-09,3.910549541064892e-08,1.3440179182983867,10.0,0.0010008918910989902
85000,6.16759776896531e-07,4.540467498109846e-07,5.4766814082345635e-08,2.864308198295076e-09,4.6488814428983595e-08,1.6130074856704064,10.0,0.0010891000089100098
86000,9.963239253923213e-07,7.612232886408077e-07,8.861526111786625e-08,4.5952003342375764e-09,5.226400540171442e-08,1.5490911948499648,10.0,0.001000000000900009
87000,4.917305252968699e-07,4.3468847744318454e-07,1.2714552650605437e-08,2.1497147911138273e-09,3.0962993915757023e-08,5.2630450992977655,10.0,0.0010891009801891989
88000,5.218541362720967e-07,4.14361173348213e-07,2.0531011834899833e-08,3.384142893691881e-09,3.970147914016712e-08,2.4794484148355953,10.0,0.09019801089100893
89000,5.057742646782737e-07,4.296211490233128e-07,1.392826447537491e-08,2.6419738656723538e-09,3.5214281876782876e-08,1.7976707602814004,10.0,0.09019801009810803
90000,4.722062627792671e-07,3.9245161175869606e-07,1.3066577472975473e-08,2.311520836117707e-09,5.734981089653799e-08,4.7201521136792035,10.0,0.090198019801981
91000,5.432814449213662e-07,4.7022872995010785e-07,1.4500488364536839e-08,2.990226407881592e-09,3.013544844169696e-08,2.29712634725978,10.0,0.001000891989019899
92000,5.507189737023776e-07,4.415856493652988e-07,1.974660065300018e-08,2.276689380024388e-09,3.3154716294240535e-08,4.7291098122187165,10.0,0.0010000000980109
93000,1.363344491216701e-06,1.0742860130836909e-06,9.731739898139817e-08,7.180888700285057e-09,7.205907303574023e-08,1.7761106144997214,10.0,0.0990189109810802
94000,4.1657095537495343e-07,3.556080993718284e-07,1.2366283553859944e-08,3.687057704882084e-09,3.4658007834062084e-08,5.336593316859581,10.0,0.01081000801000089
95000,7.308793764881251e-07,4.779219231569022e-07,1.6736962473997663e-08,6.429779840115787e-09,4.569217269339584e-08,4.7054935332883705,10.0,0.09010009809999102
96000,4.219748763024685e-07,3.603235223737956e-07,2.2060908377026477e-08,2.8089227676051665e-09,2.357596431961936e-08,1.7474525435136525,10.0,0.0010008910098010893
97000,4.4137474167738515e-07,3.702424434408782e-07,1.2900153191983297e-08,2.747725222132526e-09,3.404501160044814e-08,2.898904858685595,10.0,0.09910801089100982
98000,4.982337423786143e-07,4.1914482482720995e-07,1.0679981500055047e-08,1.6894414150189283e-09,2.6136847305937155e-08,8.716764510448819,10.0,0.001009801000000001
99000,4.553671539247177e-07,3.505702406194278e-07,1.6444813431774545e-08,3.804438392012128e-09,3.222731475372196e-08,1.4173073797023625,10.0,0.09901980198018921
100000,3.8084959859948195e-07,3.4995652309992334e-07,1.0809614176934174e-08,1.5467932216492441e-09,2.8550598804197624e-08,5.065642923029902,10.0,0.0010008918910098903
