epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
18000,0.002317409643123111,0.002057214640743924,1.071778879162765e-06,1.52617535483944e-05,0.00039957897896681315,100.0,10.0,0.001
19000,0.00197644027503295,0.001469980123324262,4.163012620539807e-06,8.983819258717019e-06,0.0003206970683836964,99.99999999997966,10.0,0.001
20000,0.0016271153155734156,0.0012859252498154694,1.4106268530927484e-06,2.0000825660766223e-05,0.00011912384100937681,100.0,10.0,0.001
21000,0.003879850092027694,0.002280958352716703,8.909478897828435e-06,7.077841436240786e-05,0.00016006122589822103,99.99999601186742,10.0,0.001
22000,0.014647548602510718,0.004894032532325706,8.764079757288368e-05,9.892951095132944e-05,0.00014176508660613358,99.99999935908473,10.0,0.001
23000,0.0013216258052813064,0.0007743582782505671,1.678269674167737e-06,4.382139353306743e-05,6.350022977763324e-05,82.22323457930217,10.0,0.001
24000,0.0021847574103924148,0.0008776804913778817,3.651873952399292e-05,2.588937767751715e-05,6.415638345416462e-05,18.121956481691804,10.0,0.001
25000,0.003224406371193095,0.0009968212781851916,6.959342571322254e-06,0.00017072072753023884,0.0001000709012018032,97.47596114823921,9.999999999999641,0.001
26000,0.002838613427468372,0.00183917554454496,6.889306562309694e-06,3.1042508585271836e-05,9.868724277912014e-05,99.99975982484005,10.0,0.001
27000,0.002779764068769167,0.0006852262243004206,5.436303353197942e-06,0.00016354886804866297,6.608905996786846e-05,94.83096147530927,9.95661603215882,0.001
28000,0.007893012384037867,0.0025916831029946467,4.105016688187038e-05,0.0001196246494463128,6.610444766896942e-05,93.17280512613284,10.0,0.001
29000,0.0005161041229662087,0.00041769171124804254,2.7527083873024846e-07,7.518821109639051e-06,2.9556947882286686e-05,78.6960109650922,10.0,0.001
30000,0.0015870532334849325,0.0004968554189478731,2.7996749042756932e-05,2.4081990160861386e-05,2.98628406984437e-05,33.02999579743806,10.0,0.001
31000,0.0004597344102086899,0.0004092491436933764,1.5056131331104583e-06,1.8259743870101992e-06,4.226771246092675e-05,68.83827741801794,10.0,0.001
32000,0.00043629497397508894,0.0003002392148490139,4.888369371657805e-07,1.2152953234808055e-05,4.709780997978271e-05,36.188656477877714,10.0,0.001
33000,0.0014179678082044376,0.0007142941263726314,3.153133604838507e-06,3.922352131937291e-05,4.143343811057322e-05,99.87579577097924,10.0,0.001
34000,0.0004107393768179467,0.00026266675307086223,4.804024592478085e-07,1.2017271586189703e-05,4.402288019073885e-05,65.54943039607234,10.0,0.001
35000,0.0003603656557231686,0.0003159272775665121,3.1198643771370633e-07,1.947523048162645e-06,3.0435491084927144e-05,97.99160129095887,10.0,0.001
36000,0.0002501043649866285,0.00023559734829209825,9.143993786032074e-08,5.330297459154904e-07,3.272544934324822e-05,100.0,10.0,0.001
37000,0.00046359960277656654,0.0003460230336625797,7.733807598246065e-07,4.192446435159942e-06,2.4671895899159195e-05,99.77880971381285,10.0,0.001
38000,0.0007826141846160831,0.00040564275908340833,3.3209746723687677e-06,4.755765511573217e-06,2.489116019467398e-05,85.61427581437883,10.0,0.001
39000,0.00040286008572171163,0.0002172817958566739,2.6876470737082088e-06,5.165869250570867e-07,3.317630916022847e-05,32.852209762286016,10.0,0.001
40000,0.00018645208066478665,0.0001666991047734044,1.1104210907573444e-07,1.1390423574195558e-06,3.354826890713852e-05,44.933851702829884,10.0,0.001
41000,0.00023439935774527458,0.00015441071647865538,1.0243810439779587e-07,6.9716312435463915e-06,2.8526359254221807e-05,90.5716492469499,10.0,0.001
42000,0.0007087761003214816,0.0003669614796729362,4.267288258489445e-06,3.1109366738213307e-06,2.5927249951253543e-05,62.209802086411194,10.0,0.001
43000,0.00016201662726489287,0.00014805888203652196,3.830371777647073e-08,1.0105740647155305e-06,2.3218226597366325e-05,99.99586091606544,10.0,0.001
44000,0.00029298354173523374,0.00014745766796467872,1.2238129017427468e-06,3.110097601299901e-06,2.37095536582435e-05,60.114329497383004,10.0,0.001
45000,0.00015648390759468228,0.00012585015743871744,5.042900370936584e-07,5.931040857010411e-07,2.1527215476831554e-05,61.322830989700925,10.0,0.001
