epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
73000,0.00015355239634043532,0.000151660918336619,1.1512885665723793e-08,3.901193112656165e-09,0.0007011775061173566,100.0,10.0,0.001
74000,0.00015682660170278817,0.0001553200702085347,7.516747223324453e-09,3.4631752743186478e-09,0.0007202250191778314,100.0,10.0,0.001
75000,0.00014775629160207782,0.00014596275076413776,1.028120252866877e-08,4.509202522305376e-09,0.0007203285598501327,100.0,10.0,0.001
76000,0.0001584702829216599,0.0001569464308972187,7.0507215668137904e-09,3.939678443656352e-09,0.000779383083323234,100.0,10.0,0.001
77000,0.00014846225518410784,0.00014677143839365503,8.423333785694185e-09,4.3750788657450444e-09,0.0008047326232259388,100.0,10.0,0.001
78000,0.00015469250212401625,0.0001526235423524776,1.188416188902149e-08,5.134277751502694e-09,0.0008292008051214996,100.0,10.0,0.001
79000,0.00014511385385546622,0.00014351482115272868,7.555520124860444e-09,3.639226429235946e-09,0.0008070884259591316,100.0,10.0,0.001
80000,0.0001422405340507905,0.0001407358122123696,6.171421092175132e-09,5.314379704920057e-09,0.0008344359321541551,100.0,10.0,0.001
81000,0.00012853179165080647,0.00012583912925539695,1.3419532802320963e-08,8.160704019183075e-09,0.001269102074985587,100.0,10.0,0.001
82000,0.00012748455167357222,0.00012513972212115933,9.473126530873165e-09,7.4054907384643245e-09,0.0013234619919409302,100.0,10.0,0.001
83000,0.00012331741804188736,0.00012142306160219811,5.014536744301313e-09,5.378435131681924e-09,0.0013391184139422887,100.0,10.0,0.001
84000,0.00011059478809271703,0.00010831587828353438,7.944453851827708e-09,8.492792138013802e-09,0.0013995365026197339,100.0,10.0,0.001
85000,0.00012052028183030733,0.00011817862389063243,9.987625678035699e-09,7.164216509260711e-09,0.0012712532067787328,100.0,10.0,0.001
86000,0.00011541864379549251,0.00011349089543157082,6.1362080300619186e-09,4.414121502495402e-09,0.0012699863458905467,100.0,10.0,0.001
87000,0.00011254047113236174,0.00011065485575956064,6.450051461731447e-09,4.222517553934069e-09,0.0011983850510886085,100.0,10.0,0.001
